Dt,Group 1 production,Group 1 installed capacity,Group 2 production,Group 2 installed capacity,Group 3 production,Group 3 installed capacity,Group 4 production,Group 4 installed capacity,Temperature,Load,Wind,Solar,Prices
01/10/2019 21:00,23.653,31.791,19.855,32.404,16.244,32.74,16.26,29.492,2.1,11367,226,0,67.43
01/10/2019 22:00,22.691,31.791,20.142,32.404,16.673,32.74,20.32,29.492,1.9,11089,222,0,62.84
01/10/2019 23:00,24.094,31.791,20.293,32.404,16.737,32.74,20.345,29.492,1.8,11317,214,0,56.15
01/11/2019 00:00,24.069,31.791,20.251,32.404,19.535,32.74,16.074,29.492,2.1,11179,200,0,53.54
01/11/2019 01:00,24.081,31.791,20.237,32.404,19.793,32.74,14.689,29.492,2,10570,437,0,49.37
01/11/2019 02:00,24.038,31.791,20.091,32.404,19.84,32.74,13.662,29.492,2,10100,542,0,49.5
01/11/2019 03:00,24.051,31.791,20.155,32.404,19.601,32.74,13.654,29.492,2.2,9723,684,0,47.39
01/11/2019 04:00,23.917,31.791,20.022,32.404,18.456,32.74,13.648,29.492,2.4,9564,825,0,47.16
01/11/2019 05:00,23.966,31.791,20.125,32.404,18.313,32.74,13.672,29.492,2.7,9792,883,0,46.54
01/11/2019 06:00,22.803,31.791,20.262,32.404,18.476,32.74,16.971,29.492,3.1,10691,896,0,54.2
01/11/2019 07:00,23.111,31.791,20.768,32.404,19.459,32.74,20.4,29.492,3.4,11602,902,0,70.31
01/11/2019 08:00,23.825,31.791,20.314,32.404,19.727,32.74,20.477,29.492,3.6,12466,921,0,76.57
01/11/2019 09:00,23.59,31.791,19.858,32.404,19.706,32.74,20.452,29.492,4.1,12755,922,1,70.31
01/11/2019 10:00,23.559,31.791,19.645,32.404,19.695,32.74,20.436,29.492,4.7,12865,904,28,74.14
01/11/2019 11:00,23.557,31.791,19.674,32.404,19.69,32.74,18.475,29.492,5.7,12919,912,88,72.74
01/11/2019 12:00,23.745,31.791,19.687,32.404,19.678,32.74,18.569,29.492,6.8,12952,942,152,56.96
01/11/2019 13:00,23.704,31.791,19.737,32.404,19.688,32.74,18.919,29.492,7.7,12646,1008,177,53
01/11/2019 14:00,23.533,31.791,20.065,32.404,19.74,32.74,20.5,29.492,7.3,12434,1080,168,53.08
01/11/2019 15:00,22.444,31.791,19.877,32.404,19.313,32.74,16.315,29.492,7.4,12315,1119,124,52.43
01/11/2019 16:00,21.476,31.791,19.489,32.404,19.101,32.74,14.983,29.492,7.3,12145,1126,66,53.01
01/11/2019 17:00,21.578,31.791,19.353,32.404,18.982,32.74,15.939,29.492,7.1,12576,1140,16,71.2
01/11/2019 18:00,22.089,31.791,19.48,32.404,16.357,32.74,18.366,29.492,6.7,12717,1155,0,72.4
01/11/2019 19:00,19.896,31.791,19.377,32.404,14.818,32.74,17.052,29.492,6.5,12170,1144,0,65.12
01/11/2019 20:00,19.733,31.791,18.951,32.404,14.709,32.74,13,29.492,6.5,11553,1101,0,69.37
01/11/2019 21:00,19.745,31.791,19.009,32.404,15.688,32.74,12.666,29.492,6.1,10947,1043,0,57.7
01/11/2019 22:00,19.723,31.791,18.938,32.404,15.763,32.74,18.055,29.492,6,10801,967,0,57.7
01/11/2019 23:00,20.617,31.791,19.31,32.404,15.747,32.74,20.391,29.492,5.8,11102,872,0,61.56
01/12/2019 00:00,23.683,31.791,19.155,32.404,16.032,32.74,13.888,29.492,5.6,10620,758,0,67.17
01/12/2019 01:00,23.734,31.791,18.946,32.404,18.626,32.74,13.594,29.492,6,10090,627,0,49.34
01/12/2019 02:00,21.099,31.791,18.579,32.404,18.617,32.74,13.478,29.492,5.7,9566,619,0,47.35
01/12/2019 03:00,20.941,31.791,18.632,32.404,17.48,32.74,13.545,29.492,5.3,9213,687,0,43.96
01/12/2019 04:00,23.665,31.791,18.714,32.404,17.481,32.74,13.57,29.492,5.4,9116,760,0,43.6
01/12/2019 05:00,21.759,31.791,18.586,32.404,18.023,32.74,13.532,29.492,5.8,9079,855,0,42.98
01/12/2019 06:00,20.11,31.791,18.58,32.404,18.631,32.74,13.621,29.492,5.8,9276,1001,0,42.98
01/12/2019 07:00,20.152,31.791,18.797,32.404,18.726,32.74,16.93,29.492,5.6,9649,1134,0,51.36
01/12/2019 08:00,21.267,31.791,19.402,32.404,19.092,32.74,19.731,29.492,5.6,10090,1268,0,54.89
01/12/2019 09:00,24.055,31.791,19.915,32.404,19.029,32.74,20.42,29.492,5.7,10712,1418,1,62.11
01/12/2019 10:00,23.928,31.791,19.714,32.404,18.163,32.74,18.344,29.492,5.9,11017,1596,24,65
01/12/2019 11:00,23.853,31.791,19.472,32.404,16.953,32.74,18.397,29.492,6.4,11171,1790,70,65.25
01/12/2019 12:00,23.991,31.791,19.86,32.404,17.037,32.74,20.477,29.492,6.9,11461,1962,108,62
01/12/2019 13:00,24.014,31.791,20.072,32.404,17.295,32.74,20.457,29.492,6.4,11220,2083,107,62
01/12/2019 14:00,23.962,31.791,20.041,32.404,19.034,32.74,17.828,29.492,6.7,11099,2132,90,62
01/12/2019 15:00,23.77,31.791,20.032,32.404,18.916,32.74,20.066,29.492,6.9,10932,2120,70,62
01/12/2019 16:00,22.989,31.791,19.508,32.404,18.981,32.74,17.01,29.492,7.7,10861,2067,39,54.69
01/12/2019 17:00,20.346,31.791,19.074,32.404,18.877,32.74,19.534,29.492,7.8,11417,2007,10,62
01/12/2019 18:00,22.183,31.791,19.215,32.404,16.662,32.74,20.268,29.492,7.9,11795,1954,0,65
01/12/2019 19:00,19.709,31.791,18.763,32.404,15.836,32.74,14.418,29.492,7.7,11399,1909,0,62
01/12/2019 20:00,16.454,31.791,18.016,32.404,14.646,32.74,6.984,29.492,7.6,10775,1873,0,51.85
01/12/2019 21:00,16.664,31.791,17.871,32.404,13.908,32.74,6.36,29.492,7.7,10333,1841,0,52.29
01/12/2019 22:00,19.813,31.791,17.933,32.404,13.946,32.74,11.396,29.492,7.7,10112,1812,0,53.67
01/12/2019 23:00,22.038,31.791,18.421,32.404,14.421,32.74,13.933,29.492,7.7,10436,1785,0,52.44
01/13/2019 00:00,23.6,31.791,18.519,32.404,17.95,32.74,13.444,29.492,7.3,9768,1754,0,53.32
01/13/2019 01:00,21.329,31.791,18.554,32.404,18.885,32.74,13.464,29.492,6.9,9266,1836,0,46.7
01/13/2019 02:00,21.211,31.791,18.642,32.404,18.977,32.74,13.479,29.492,7,8916,1868,0,43.9
01/13/2019 03:00,21.173,31.791,18.553,32.404,14.82,32.74,13.451,29.492,7,8553,1899,0,32.7
01/13/2019 04:00,21.119,31.791,18.397,32.404,14.754,32.74,13.44,29.492,7.4,8280,1931,0,27.38
01/13/2019 05:00,21.134,31.791,18.499,32.404,14.699,32.74,13.469,29.492,7.7,8284,1964,0,28.35
01/13/2019 06:00,20.709,31.791,18.566,32.404,14.661,32.74,13.576,29.492,7.9,8435,2010,0,29.08
01/13/2019 07:00,20.034,31.791,18.638,32.404,17.722,32.74,16.819,29.492,8.4,8560,2073,0,29.79
01/13/2019 08:00,20.05,31.791,18.695,32.404,17.865,32.74,16.836,29.492,8.8,9006,2148,0,29.65
01/13/2019 09:00,20.165,31.791,19.076,32.404,17.842,32.74,17.12,29.492,8.7,9384,2210,0,43.7
01/13/2019 10:00,21.205,31.791,19.318,32.404,18.404,32.74,20.083,29.492,8.8,10048,2252,13,49.63
01/13/2019 11:00,23.801,31.791,19.513,32.404,19.143,32.74,20.277,29.492,9.1,10399,2283,36,54.74
01/13/2019 12:00,23.899,31.791,19.717,32.404,19.153,32.74,19.529,29.492,9.1,10726,2309,56,52.95
01/13/2019 13:00,23.903,31.791,19.826,32.404,19.182,32.74,20.475,29.492,9.3,10478,2327,65,58.28
01/13/2019 14:00,23.901,31.791,19.854,32.404,19.165,32.74,20.493,29.492,8.9,10210,2345,65,43.9
01/13/2019 15:00,23.802,31.791,19.568,32.404,18.874,32.74,17.802,29.492,9,10148,2370,52,33.35
01/13/2019 16:00,23.759,31.791,19.481,32.404,17.996,32.74,20.361,29.492,9.3,10109,2396,30,33.06
01/13/2019 17:00,23.745,31.791,19.34,32.404,17.975,32.74,20.351,29.492,9.5,10736,2428,8,52.48
01/13/2019 18:00,22.121,31.791,19.134,32.404,15.621,32.74,20.329,29.492,9.5,11240,2460,0,58.59
01/13/2019 19:00,19.071,31.791,18.569,32.404,15.513,32.74,15.477,29.492,9,11024,2482,0,55.79
01/13/2019 20:00,18.339,31.791,18.296,32.404,15.27,32.74,9.329,29.492,9,10771,2486,0,58.57
01/13/2019 21:00,20.378,31.791,18.091,32.404,15.11,32.74,7.535,29.492,9.1,10296,2466,0,43.7
01/13/2019 22:00,23.195,31.791,18.032,32.404,14.85,32.74,10.216,29.492,8.2,9985,2422,0,50.04
01/13/2019 23:00,23.515,31.791,18.377,32.404,15.149,32.74,14.157,29.492,8,10169,2356,0,46.57
01/14/2019 00:00,21.006,31.791,18.341,32.404,17.351,32.74,13.447,29.492,7.9,9265,2272,0,46.8
01/14/2019 01:00,19.699,31.791,18.279,32.404,17.319,32.74,13.434,29.492,7.8,9005,2141,0,33.93
01/14/2019 02:00,19.984,31.791,18.258,32.404,17.443,32.74,13.411,29.492,7.4,8665,2036,0,28.59
01/14/2019 03:00,19.981,31.791,18.187,32.404,16.867,32.74,13.365,29.492,7.2,8481,1928,0,29.58
01/14/2019 04:00,19.946,31.791,18.165,32.404,18.731,32.74,13.418,29.492,7.1,8512,1836,0,37.42
01/14/2019 05:00,19.923,31.791,18.146,32.404,18.816,32.74,13.441,29.492,6.8,8962,1780,0,36.14
01/14/2019 06:00,16.89,31.791,18.639,32.404,18.937,32.74,13.623,29.492,6.9,10027,1751,0,51.9
01/14/2019 07:00,16.63,31.791,19.033,32.404,19.021,32.74,18.242,29.492,6.3,11279,1651,0,63.67
01/14/2019 08:00,17.678,31.791,19.175,32.404,18.969,32.74,14.985,29.492,6.3,11974,1518,0,66.15
01/14/2019 09:00,18.18,31.791,19.158,32.404,17.508,32.74,11.519,29.492,6.3,12078,1394,3,66.57
01/14/2019 10:00,17.936,31.791,19.021,32.404,16.672,32.74,12.973,29.492,6.5,12148,1257,110,76.37
01/14/2019 11:00,21.427,31.791,18.573,32.404,16.312,32.74,15.815,29.492,6.3,12187,1146,280,55.94
01/14/2019 12:00,22.463,31.791,18.635,32.404,17.173,32.74,14.158,29.492,6.4,12055,1074,423,44.04
01/14/2019 13:00,21.835,31.791,18.407,32.404,18.187,32.74,14.675,29.492,6.7,12068,1042,527,72.7
01/14/2019 14:00,21.256,31.791,18.1,32.404,18.312,32.74,15.175,29.492,7.5,11869,1029,556,55.43
01/14/2019 15:00,19.377,31.791,18.133,32.404,17.221,32.74,16.932,29.492,5.7,11805,1009,477,64.04
01/14/2019 16:00,19.481,31.791,18.527,32.404,19.397,32.74,18.471,29.492,6.2,11713,954,309,71.74
01/14/2019 17:00,20.466,31.791,18.724,32.404,19.329,32.74,19.453,29.492,5.6,12449,855,85,80.62
01/14/2019 18:00,21.472,31.791,18.761,32.404,19.6,32.74,19.94,29.492,4.9,12771,737,0,69.7
01/14/2019 19:00,21.484,31.791,18.683,32.404,19.524,32.74,18.71,29.492,4,12209,621,0,69.7
01/14/2019 20:00,21.441,31.791,18.496,32.404,16.559,32.74,20.331,29.492,4.7,11659,515,0,59.24
01/14/2019 21:00,21.46,31.791,18.411,32.404,16.03,32.74,18.396,29.492,5,11035,432,0,55.17
01/14/2019 22:00,21.499,31.791,18.566,32.404,16.542,32.74,20.349,29.492,4.5,10788,389,0,58.2
01/14/2019 23:00,21.501,31.791,18.54,32.404,16.592,32.74,20.352,29.492,4.5,11005,387,0,52
01/15/2019 00:00,21.455,31.791,18.395,32.404,18.58,32.74,13.892,29.492,4.2,10387,419,0,58.08
01/15/2019 01:00,21.393,31.791,18.196,32.404,18.377,32.74,13.616,29.492,3.6,9875,597,0,49
01/15/2019 02:00,21.312,31.791,17.884,32.404,16.566,32.74,13.531,29.492,3.8,9450,775,0,43.55
01/15/2019 03:00,21.225,31.791,17.758,32.404,16.493,32.74,13.507,29.492,2.7,9170,883,0,38.91
01/15/2019 04:00,21.199,31.791,17.733,32.404,16.492,32.74,13.507,29.492,3.1,9110,961,0,42.2
01/15/2019 05:00,21.2,31.791,17.757,32.404,16.766,32.74,13.46,29.492,3.8,9457,1030,0,45
01/15/2019 06:00,21.274,31.791,18.063,32.404,17.734,32.74,13.669,29.492,4.4,10518,1065,0,50.67
01/15/2019 07:00,21.387,31.791,18.375,32.404,17.735,32.74,19.959,29.492,4.7,11604,1078,0,61.46
01/15/2019 08:00,19.583,31.791,18.497,32.404,17.654,32.74,19.978,29.492,5.2,12081,1092,0,70.79
01/15/2019 09:00,16.032,31.791,18.272,32.404,17.603,32.74,16.382,29.492,5.1,12055,1111,3,64.81
01/15/2019 10:00,16.749,31.791,21.373,32.404,17.578,32.74,16.792,29.492,5.6,12096,1135,103,61.88
01/15/2019 11:00,18.42,31.791,22.392,32.404,17.589,32.74,16.922,29.492,5.8,12049,1171,267,59.81
01/15/2019 12:00,20.191,31.791,22.616,32.404,17.627,32.74,18.63,29.492,6.6,11844,1211,372,60.08
01/15/2019 13:00,19.495,31.791,22.681,32.404,18.066,32.74,19.022,29.492,6.9,11831,1228,404,57.65
01/15/2019 14:00,21.179,31.791,22.93,32.404,18.273,32.74,17.203,29.492,6.9,11749,1249,373,59.8
01/15/2019 15:00,22.348,31.791,23.248,32.404,18.03,32.74,19.12,29.492,7,11694,1283,295,55.6
01/15/2019 16:00,22.352,31.791,23.162,32.404,17.317,32.74,18.721,29.492,6.9,11732,1312,189,57.37
01/15/2019 17:00,22.351,31.791,22.856,32.404,17.291,32.74,17.005,29.492,6.7,12388,1326,54,73.21
01/15/2019 18:00,22.975,31.791,22.806,32.404,14.133,32.74,12.846,29.492,6.7,12834,1351,0,60.79
01/15/2019 19:00,22.989,31.791,22.584,32.404,14.939,32.74,12.749,29.492,6.6,12414,1390,0,63.94
01/15/2019 20:00,22.362,31.791,22.115,32.404,15.001,32.74,12.682,29.492,6.7,11835,1428,0,55
01/15/2019 21:00,22.537,31.791,22.175,32.404,13.061,32.74,12.632,29.492,6.7,11149,1473,0,50
01/15/2019 22:00,20.476,31.791,22.058,32.404,12.145,32.74,16.959,29.492,6.2,10910,1510,0,49
01/15/2019 23:00,22.104,31.791,22.374,32.404,11.979,32.74,20.172,29.492,6,11109,1539,0,50.69
01/16/2019 00:00,22.842,31.791,22.374,32.404,15.204,32.74,13.74,29.492,6.2,10437,1592,0,47.24
01/16/2019 01:00,23.183,31.791,22.291,32.404,13.618,32.74,13.517,29.492,5.9,9960,1690,0,35
01/16/2019 02:00,23.134,31.791,22.334,32.404,13.921,32.74,13.527,29.492,6.3,9507,1714,0,42.55
01/16/2019 03:00,22.984,31.791,22.285,32.404,13.907,32.74,13.507,29.492,6.3,9243,1702,0,42.55
01/16/2019 04:00,22.059,31.791,22.235,32.404,13.858,32.74,12.995,29.492,6.3,9234,1691,0,39.3
01/16/2019 05:00,22.119,31.791,22.364,32.404,13.88,32.74,13.543,29.492,6.2,9577,1696,0,42.55
01/16/2019 06:00,22.028,31.791,22.094,32.404,13.94,32.74,13.731,29.492,6,10543,1702,0,54.84
01/16/2019 07:00,22.135,31.791,22.843,32.404,16.686,32.74,18.899,29.492,5.9,11635,1714,0,63.54
01/16/2019 08:00,22.327,31.791,23.169,32.404,18.343,32.74,19.343,29.492,5.6,12144,1724,0,66.23
01/16/2019 09:00,22.433,31.791,23.029,32.404,18.345,32.74,18.804,29.492,5.6,12323,1750,3,65.77
01/16/2019 10:00,23.468,31.791,23.024,32.404,18.368,32.74,20.418,29.492,5.4,12270,1791,82,63.1
01/16/2019 11:00,23.456,31.791,23.146,32.404,17.912,32.74,17.704,29.492,5.1,12185,1829,216,62.94
01/16/2019 12:00,23.477,31.791,23.23,32.404,17.869,32.74,19.932,29.492,5.1,11994,1858,294,59.78
01/16/2019 13:00,23.492,31.791,23.191,32.404,18.374,32.74,17.707,29.492,5.4,11920,1884,329,61.58
01/16/2019 14:00,23.448,31.791,23.063,32.404,18.464,32.74,17.158,29.492,5.5,11731,1896,341,57.95
01/16/2019 15:00,23.509,31.791,23.388,32.404,18.503,32.74,20.368,29.492,5.5,11757,1902,310,59.05
01/16/2019 16:00,23.495,31.791,23.267,32.404,15.582,32.74,19.214,29.492,5.5,11783,1932,198,60.85
01/16/2019 17:00,23.28,31.791,23.304,32.404,17.663,32.74,19.629,29.492,5.5,12424,2002,51,63.1
01/16/2019 18:00,23.359,31.791,22.788,32.404,16.392,32.74,19.818,29.492,5.6,12870,2094,0,54.68
01/16/2019 19:00,23.293,31.791,22.608,32.404,17.601,32.74,11.772,29.492,5.5,12510,2166,0,53.2
01/16/2019 20:00,23.201,31.791,22.343,32.404,14.618,32.74,10.825,29.492,5.4,11992,2122,0,49.7
01/16/2019 21:00,22.621,31.791,22.282,32.404,12.562,32.74,10.75,29.492,5.7,11359,1976,0,49.5
01/16/2019 22:00,23.226,31.791,22.43,32.404,14.404,32.74,14.615,29.492,4.9,11051,1905,0,48.92
01/16/2019 23:00,23.251,31.791,22.543,32.404,14.521,32.74,17.602,29.492,5.1,11287,1870,0,48.2
01/17/2019 00:00,22.413,31.791,22.154,32.404,14.857,32.74,13.204,29.492,5.5,10569,1739,0,48.6
01/17/2019 01:00,21.916,31.791,22.239,32.404,13.87,32.74,13.5,29.492,5.4,10065,1510,0,46.6
01/17/2019 02:00,21.081,31.791,22.264,32.404,13.865,32.74,13.526,29.492,5.7,9612,1374,0,46.9
01/17/2019 03:00,22.225,31.791,22.244,32.404,13.977,32.74,13.543,29.492,5.6,9341,1195,0,35.55
01/17/2019 04:00,23.314,31.791,22.59,32.404,16.357,32.74,13.631,29.492,5.4,9294,1027,0,38.76
01/17/2019 05:00,23.314,31.791,22.592,32.404,16.36,32.74,13.631,29.492,5.1,9553,950,0,48.6
01/17/2019 06:00,22.842,31.791,22.792,32.404,16.421,32.74,13.694,29.492,4.4,10470,979,0,55.14
01/17/2019 07:00,23.433,31.791,23.052,32.404,18.843,32.74,18.591,29.492,5,11597,1086,0,64.08
01/17/2019 08:00,23.484,31.791,23.19,32.404,19.407,32.74,17.792,29.492,5.1,12307,1215,0,72.55
01/17/2019 09:00,22.695,31.791,22.795,32.404,19.433,32.74,17.724,29.492,4,12564,1420,2,70.1
01/17/2019 10:00,19.778,31.791,22.592,32.404,19.631,32.74,17.66,29.492,4.6,12575,1630,50,74.41
01/17/2019 11:00,19.659,31.791,22.496,32.404,19.636,32.74,17.692,29.492,4.1,12617,1729,135,65.97
01/17/2019 12:00,19.619,31.791,22.576,32.404,19.564,32.74,18.016,29.492,4.2,12448,1789,222,59.61
01/17/2019 13:00,19.486,31.791,22.864,32.404,19.421,32.74,20.176,29.492,4.8,12499,1839,282,56.27
01/17/2019 14:00,19.802,31.791,22.782,32.404,19.434,32.74,20.407,29.492,3.3,12438,1863,319,56.93
01/17/2019 15:00,19.293,31.791,22.852,32.404,19.298,32.74,20.371,29.492,3.3,12455,1884,327,57.75
01/17/2019 16:00,19.809,31.791,23.113,32.404,19.24,32.74,20.414,29.492,3.8,12437,1898,243,59.32
01/17/2019 17:00,19.956,31.791,23.326,32.404,19.194,32.74,20.436,29.492,3.4,12854,1891,76,75.72
01/17/2019 18:00,19.961,31.791,23.157,32.404,14.985,32.74,20.365,29.492,2.1,13331,1834,0,58.44
01/17/2019 19:00,19.369,31.791,23.225,32.404,16.484,32.74,20.367,29.492,1.5,12810,1778,0,60.73
01/17/2019 20:00,23.822,31.791,23.215,32.404,16.609,32.74,20.402,29.492,1.8,12128,1751,0,53.26
01/17/2019 21:00,23.78,31.791,23.219,32.404,16.587,32.74,20.37,29.492,1.8,11493,1670,0,51.06
01/17/2019 22:00,23.714,31.791,22.887,32.404,16.527,32.74,20.298,29.492,1.5,11221,1516,0,47.4
01/17/2019 23:00,23.839,31.791,23.395,32.404,16.626,32.74,20.423,29.492,1.8,11450,1310,0,53.71
01/18/2019 00:00,22.174,31.791,23.221,32.404,19.5,32.74,20.407,29.492,1.2,10532,1106,0,65
01/18/2019 01:00,22.879,31.791,23.329,32.404,19.675,32.74,19.982,29.492,1.2,10152,898,0,60.47
01/18/2019 02:00,23.711,31.791,23.238,32.404,19.647,32.74,20.368,29.492,1.1,9745,682,0,53.49
01/18/2019 03:00,23.386,31.791,23.083,32.404,18.91,32.74,19.316,29.492,0.8,9498,506,0,51.87
01/18/2019 04:00,23.786,31.791,22.923,32.404,17.53,32.74,19.46,29.492,0.5,9366,375,0,48.07
01/18/2019 05:00,23.873,31.791,23.148,32.404,17.569,32.74,20.343,29.492,0.1,9636,267,0,52.63
01/18/2019 06:00,23.568,31.791,23.45,32.404,17.661,32.74,20.414,29.492,-0.2,10566,181,0,60.84
01/18/2019 07:00,23.685,31.791,23.722,32.404,19.491,32.74,20.482,29.492,-0.4,11616,121,0,73.08
01/18/2019 08:00,24.037,31.791,23.752,32.404,19.5,32.74,20.469,29.492,-0.8,12160,85,0,76.86
01/18/2019 09:00,22.496,31.791,23.846,32.404,19.501,32.74,20.467,29.492,-0.8,12256,67,7,74.78
01/18/2019 10:00,22.799,31.791,23.781,32.404,19.489,32.74,19.864,29.492,-0.2,12301,64,182,73
01/18/2019 11:00,22.914,31.791,23.762,32.404,19.497,32.74,19.279,29.492,0.3,12186,74,429,72.32
01/18/2019 12:00,23.995,31.791,23.957,32.404,19.508,32.74,20.497,29.492,0.7,12062,93,633,69.43
01/18/2019 13:00,23.948,31.791,23.714,32.404,19.503,32.74,20.497,29.492,1.9,12106,121,766,67.83
01/18/2019 14:00,23.646,31.791,23.653,32.404,19.032,32.74,20.51,29.492,1.5,11929,146,761,67.44
01/18/2019 15:00,23.814,31.791,23.767,32.404,19.499,32.74,20.51,29.492,2,11824,157,615,68.14
01/18/2019 16:00,24.011,31.791,23.856,32.404,19.519,32.74,20.536,29.492,2,11499,173,386,69
01/18/2019 17:00,23.263,31.791,23.723,32.404,19.72,32.74,20.424,29.492,1.7,11969,220,125,75.04
01/18/2019 18:00,23.307,31.791,23.728,32.404,17.491,32.74,20.491,29.492,0.9,12271,308,1,76.13
01/18/2019 19:00,24.175,31.791,23.807,32.404,16.685,32.74,20.478,29.492,0.5,11999,426,0,72.46
01/18/2019 20:00,24.313,31.791,23.526,32.404,16.609,32.74,20.397,29.492,0.1,11482,532,0,61.83
01/18/2019 21:00,24.375,31.791,24.087,32.404,16.633,32.74,20.446,29.492,-0.4,10948,603,0,58.19
01/18/2019 22:00,24.431,31.791,24.25,32.404,16.655,32.74,20.472,29.492,-0.9,10780,652,0,56.7
01/18/2019 23:00,24.436,31.791,24.337,32.404,16.651,32.74,20.468,29.492,-1.5,11129,695,0,53.16
01/19/2019 00:00,24.454,31.791,24.494,32.404,19.572,32.74,20.488,29.492,-1.7,10814,748,0,59.36
01/19/2019 01:00,24.393,31.791,24.412,32.404,19.677,32.74,20.444,29.492,-2,10310,713,0,58.22
01/19/2019 02:00,24.4,31.791,24.348,32.404,19.66,32.74,20.391,29.492,-2.1,9789,735,0,55.28
01/19/2019 03:00,24.421,31.791,24.246,32.404,19.663,32.74,20.369,29.492,-2,9484,754,0,55.88
01/19/2019 04:00,24.389,31.791,24.191,32.404,19.65,32.74,20.404,29.492,-2.1,9306,769,0,54.22
01/19/2019 05:00,24.415,31.791,24.242,32.404,19.651,32.74,20.401,29.492,-2,9208,761,0,54.31
01/19/2019 06:00,23.721,31.791,24.284,32.404,18.772,32.74,20.42,29.492,-2.1,9467,750,0,54.39
01/19/2019 07:00,24.472,31.791,24.513,32.404,18.761,32.74,19.898,29.492,-2.2,9807,755,0,57.81
01/19/2019 08:00,23.49,31.791,24.632,32.404,19.61,32.74,20.425,29.492,-2.4,10194,768,0,61.52
01/19/2019 09:00,24.499,31.791,24.67,32.404,19.567,32.74,20.524,29.492,-2.3,10814,781,14,63.76
01/19/2019 10:00,24.492,31.791,24.719,32.404,19.014,32.74,20.493,29.492,-1.4,11141,762,293,62.49
01/19/2019 11:00,23.651,31.791,24.501,32.404,19.509,32.74,19.453,29.492,-0.2,11297,688,666,57.33
01/19/2019 12:00,21.017,31.791,24.571,32.404,19.697,32.74,19.07,29.492,0.5,11428,583,964,55.26
01/19/2019 13:00,19.344,31.791,24.21,32.404,19.675,32.74,20.431,29.492,1.4,11190,482,1108,55.69
01/19/2019 14:00,18.584,31.791,24.124,32.404,19.667,32.74,20.421,29.492,2.1,10900,413,1074,59.28
01/19/2019 15:00,19.586,31.791,24.375,32.404,19.62,32.74,20.438,29.492,2.2,10794,380,869,59.16
01/19/2019 16:00,21.946,31.791,24.538,32.404,19.5,32.74,20.496,29.492,2.2,10642,383,557,62.93
01/19/2019 17:00,21.592,31.791,24.55,32.404,19.492,32.74,20.474,29.492,1.6,11062,440,193,67.15
01/19/2019 18:00,22.789,31.791,24.297,32.404,17.186,32.74,20.439,29.492,0.9,11544,536,1,68.91
01/19/2019 19:00,24.018,31.791,24.035,32.404,14.336,32.74,20.39,29.492,0.2,11233,620,0,64.79
01/19/2019 20:00,23.959,31.791,23.812,32.404,14.276,32.74,19.69,29.492,-0.2,10725,643,0,62.04
01/19/2019 21:00,23.895,31.791,23.981,32.404,14.333,32.74,17.97,29.492,-0.7,10351,598,0,59.84
01/19/2019 22:00,23.988,31.791,23.928,32.404,14.299,32.74,18.579,29.492,-1.3,10214,522,0,60.08
01/19/2019 23:00,24.005,31.791,24.046,32.404,14.823,32.74,20.321,29.492,-1.4,10582,447,0,57.96
01/20/2019 00:00,24.008,31.791,24.194,32.404,17.85,32.74,20.368,29.492,-1.8,10053,387,0,58.49
01/20/2019 01:00,24.009,31.791,24.198,32.404,18.501,32.74,20.401,29.492,-2.5,9638,382,0,56.25
01/20/2019 02:00,24.032,31.791,24.084,32.404,18.576,32.74,20.394,29.492,-3,9317,352,0,55.37
01/20/2019 03:00,24.047,31.791,24.045,32.404,18.599,32.74,20.327,29.492,-3.5,8959,336,0,52.11
01/20/2019 04:00,24.063,31.791,24.046,32.404,18.59,32.74,20.348,29.492,-3.5,8779,321,0,50.7
01/20/2019 05:00,24.091,31.791,24.125,32.404,18.695,32.74,20.37,29.492,-3.7,8795,302,0,50.76
01/20/2019 06:00,24.118,31.791,24.01,32.404,18.158,32.74,20.392,29.492,-4.2,8905,283,0,49.68
01/20/2019 07:00,24.189,31.791,24.076,32.404,17.988,32.74,20.403,29.492,-4.5,9009,264,0,51.25
01/20/2019 08:00,24.234,31.791,24.32,32.404,17.93,32.74,19.879,29.492,-4.9,9445,248,0,52.89
01/20/2019 09:00,24.245,31.791,24.396,32.404,18.158,32.74,20.389,29.492,-4.9,9833,236,17,58.3
01/20/2019 10:00,24.286,31.791,24.361,32.404,19.028,32.74,20.475,29.492,-4.8,10358,211,328,59.15
01/20/2019 11:00,24.281,31.791,24.298,32.404,19.046,32.74,20.466,29.492,-3.4,10528,167,747,58.72
01/20/2019 12:00,23.447,31.791,23.995,32.404,19.155,32.74,20.466,29.492,-2.1,10812,122,1100,58.01
01/20/2019 13:00,23.488,31.791,24.112,32.404,19.233,32.74,20.42,29.492,-1.1,10652,96,1302,55.82
01/20/2019 14:00,23.733,31.791,23.896,32.404,19.214,32.74,20.439,29.492,0,10347,92,1294,56.23
01/20/2019 15:00,22.826,31.791,23.947,32.404,18.249,32.74,20.429,29.492,1.1,10204,106,1075,55.39
01/20/2019 16:00,22.734,31.791,24.028,32.404,17.986,32.74,20.392,29.492,1.7,10044,137,702,58.02
